0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108
Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
2017,1,1,23,1,2017-01-23,AA,19805,AA,N817AA,775,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,12889,1288903,32211,LAS,Las Vegas; NV,NV,32,Nevada,85,820,818,-2,0,0,-1,0800-0859,28,846,929,5,946,934,-12,0,0,-1,0900-0959,0,,0,86,76,43,1,236,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,16,1,2017-01-16,AA,19805,AA,N3JBAA,1511,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,13303,1330303,32467,MIA,Miami; FL,FL,12,Florida,33,825,932,67,67,1,4,0800-0859,62,1034,1548,5,1418,1553,95,95,1,6,1400-1459,0,,0,233,261,194,1,1709,7,67,0,28,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,8,7,2017-01-08,WN,19393,WN,N7812G,5348,12339,1233904,32337,IND,Indianapolis; IN,IN,18,Indiana,42,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,1230,1227,-3,0,0,-1,1200-1259,6,1233,1410,5,1425,1415,-10,0,0,-1,1400-1459,0,,0,235,228,217,1,1488,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,30,1,2017-01-30,EV,20366,EV,N600QX,5459,11066,1106603,31066,CMH,Columbus; OH,OH,39,Ohio,44,12953,1295302,31703,LGA,New York; NY,NY,36,New York,22,1840,1858,18,18,1,1,1800-1859,28,1926,2031,6,2030,2037,7,7,0,0,2000-2059,0,,0,110,99,65,1,479,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,17,2,2017-01-17,DL,19790,DL,N603AT,1631,11433,1143302,31295,DTW,Detroit; MI,MI,26,Michigan,43,13931,1393102,33667,ORF,Norfolk; VA,VA,51,Virginia,38,2021,2021,0,0,0,0,2000-2059,16,2037,2148,3,2215,2151,-24,0,0,-2,2200-2259,0,,0,114,90,71,1,529,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,3,2017-01-04,WN,19393,WN,N8324A,2332,14843,1484304,34819,SJU,San Juan; PR,PR,72,Puerto Rico,3,13204,1320402,31454,MCO,Orlando; FL,FL,12,Florida,33,825,822,-3,0,0,-1,0800-0859,14,836,1022,8,1035,1030,-5,0,0,-1,1000-1059,0,,0,190,188,166,1,1189,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,31,2,2017-01-31,AS,19930,AS,N530AS,832,12982,1298202,32982,LIH,Lihue; HI,HI,15,Hawaii,2,14747,1474703,30559,SEA,Seattle; WA,WA,53,Washington,93,1420,1407,-13,0,0,-1,1400-1459,10,1417,2125,14,2200,2139,-21,0,0,-2,2200-2259,0,,0,340,332,308,1,2701,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,14,6,2017-01-14,AA,19805,AA,N193AA,686,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,1800,1837,37,37,1,2,1800-1859,15,1852,1928,4,1903,1932,29,29,1,1,1900-1959,0,,0,123,115,96,1,651,3,29,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,30,1,2017-01-30,WN,19393,WN,N8328A,1927,11697,1169704,32467,FLL,Fort Lauderdale; FL,FL,12,Florida,33,10821,1082104,30852,BWI,Baltimore; MD,MD,24,Maryland,35,1705,1724,19,19,1,1,1700-1759,11,1735,1939,4,1940,1943,3,3,0,0,1900-1959,0,,0,155,139,124,1,925,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,11,3,2017-01-11,WN,19393,WN,N567WN,182,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,10423,1042302,30423,AUS,Austin; TX,TX,48,Texas,74,1915,1918,3,3,0,0,1900-1959,11,1929,2212,5,2225,2217,-8,0,0,-1,2200-2259,0,,0,130,119,103,1,872,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,2,2017-01-03,AS,19930,AS,N525AS,62,14828,1482803,34828,SIT,Sitka; AK,AK,2,Alaska,1,12819,1281902,31401,KTN,Ketchikan; AK,AK,2,Alaska,1,1213,1209,-4,0,0,-1,1200-1259,7,1216,1255,4,1300,1259,-1,0,0,-1,1300-1359,0,,0,47,50,39,1,183,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,4,2017-01-05,AA,19805,AA,N030AA,2315,13303,1330303,32467,MIA,Miami; FL,FL,12,Florida,33,12266,1226603,31453,IAH,Houston; TX,TX,48,Texas,74,2045,2109,24,24,1,1,2000-2059,11,2120,2253,13,2238,2306,28,28,1,1,2200-2259,0,,0,173,177,153,1,964,4,5,0,4,0,19,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,17,2,2017-01-17,UA,19977,UA,N86534,710,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,846,841,-5,0,0,-1,0800-0859,16,857,1205,9,1225,1214,-11,0,0,-1,1200-1259,0,,0,159,153,128,1,967,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,10,2,2017-01-10,DL,19790,DL,N929DL,2458,12278,1227803,30928,ICT,Wichita; KS,KS,20,Kansas,62,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,545,543,-2,0,0,-1,0001-0559,8,551,827,9,859,836,-23,0,0,-2,0800-0859,0,,0,134,113,96,1,782,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,27,5,2017-01-27,B6,20409,B6,N608JB,670,14831,1483104,32457,SJC,San Jose; CA,CA,6,California,91,12478,1247803,31703,JFK,New York; NY,NY,36,New York,22,2327,2325,-2,0,0,-1,2300-2359,11,2336,752,17,754,809,15,15,1,1,0700-0759,0,,0,327,344,316,1,2569,11,0,0,15,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,4,2017-01-05,AA,19805,AA,N663AA,413,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,14893,1489302,33192,SMF,Sacramento; CA,CA,6,California,91,1432,1520,48,48,1,3,1400-1459,13,1533,1622,3,1535,1625,50,50,1,3,1500-1559,0,,0,123,125,109,1,647,3,14,0,2,0,34,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,8,7,2017-01-08,AA,19805,AA,N3EEAA,2591,10721,1072102,30721,BOS,Boston; MA,MA,25,Massachusetts,13,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,1700,1655,-5,0,0,-1,1700-1759,19,1714,1825,18,1908,1843,-25,0,0,-2,1900-1959,0,,0,188,168,131,1,867,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,8,7,2017-01-08,AA,19805,AA,N3CSAA,2310,11298,1129804,30194,DFW,Dallas/Fort Worth; TX,TX,48,Texas,74,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,1630,1632,2,2,0,0,1600-1659,16,1648,1758,5,1811,1803,-8,0,0,-1,1800-1859,0,,0,161,151,130,1,868,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,3,2017-01-04,WN,19393,WN,N747SA,1092,10257,1025702,30257,ALB,Albany; NY,NY,36,New York,22,12889,1288903,32211,LAS,Las Vegas; NV,NV,32,Nevada,85,1310,1309,-1,0,0,-1,1300-1359,11,1320,1555,4,1550,1559,9,9,0,0,1500-1559,0,,0,340,350,335,1,2237,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,1,2017-01-02,AS,19930,AS,N419AS,130,10299,1029904,30299,ANC,Anchorage; AK,AK,2,Alaska,1,14057,1405702,34057,PDX,Portland; OR,OR,41,Oregon,92,150,145,-5,0,0,-1,0001-0559,12,157,605,15,620,620,0,0,0,0,0600-0659,0,,0,210,215,188,1,1542,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,5,2017-01-13,DL,19790,DL,N954AT,1579,11259,1125903,30194,DAL,Dallas; TX,TX,48,Texas,74,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1540,1534,-6,0,0,-1,1500-1559,21,1555,1833,10,1845,1843,-2,0,0,-1,1800-1859,0,,0,125,129,98,1,721,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,DL,19790,DL,N942AT,1813,14869,1486903,34614,SLC,Salt Lake City; UT,UT,49,Utah,87,14908,1490803,32575,SNA,Santa Ana; CA,CA,6,California,91,838,838,0,0,0,0,0800-0859,13,851,938,5,953,943,-10,0,0,-1,0900-0959,0,,0,135,125,107,1,588,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,1,2017-01-02,EV,20366,EV,N136EV,5184,12197,1219702,31703,HPN,White Plains; NY,NY,36,New York,22,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1230,1251,21,21,1,1,1200-1259,17,1308,1515,11,1506,1526,20,20,1,1,1500-1559,0,,0,156,155,127,1,780,4,0,0,0,0,20,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,10,2,2017-01-10,WN,19393,WN,N773SA,1522,11259,1125903,30194,DAL,Dallas; TX,TX,48,Texas,74,13495,1349503,33495,MSY,New Orleans; LA,LA,22,Louisiana,72,755,750,-5,0,0,-1,0700-0759,6,756,856,3,910,859,-11,0,0,-1,0900-0959,0,,0,75,69,60,1,436,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,15,7,2017-01-15,UA,19977,UA,N35271,640,12889,1288903,32211,LAS,Las Vegas; NV,NV,32,Nevada,85,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,1415,1412,-3,0,0,-1,1400-1459,16,1428,1927,13,1952,1940,-12,0,0,-1,1900-1959,0,,0,217,208,179,1,1514,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,5,2017-01-20,UA,19977,UA,N840UA,773,14122,1412202,30198,PIT,Pittsburgh; PA,PA,42,Pennsylvania,23,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,705,654,-11,0,0,-1,0700-0759,13,707,759,7,846,806,-40,0,0,-2,0800-0859,0,,0,221,192,172,1,1290,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,30,1,2017-01-30,EV,20366,EV,N717EV,5175,12953,1295302,31703,LGA,New York; NY,NY,36,New York,22,11057,1105703,31057,CLT,Charlotte; NC,NC,37,North Carolina,36,740,743,3,3,0,0,0700-0759,16,759,922,21,1004,943,-21,0,0,-2,1000-1059,0,,0,144,120,83,1,544,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,26,4,2017-01-26,WN,19393,WN,N445WN,450,12889,1288903,32211,LAS,Las Vegas; NV,NV,32,Nevada,85,13796,1379604,32457,OAK,Oakland; CA,CA,6,California,91,935,931,-4,0,0,-1,0900-0959,9,940,1045,6,1105,1051,-14,0,0,-1,1100-1159,0,,0,90,80,65,1,407,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,18,3,2017-01-18,DL,19790,DL,N910AT,1273,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,11641,1164102,31641,FAY,Fayetteville; NC,NC,37,North Carolina,36,1053,1050,-3,0,0,-1,1000-1059,12,1102,1154,3,1207,1157,-10,0,0,-1,1200-1259,0,,0,74,67,52,1,331,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,17,2,2017-01-17,AS,19930,AS,N531AS,436,14747,1474703,30559,SEA,Seattle; WA,WA,53,Washington,93,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,2200,2154,-6,0,0,-1,2200-2259,19,2213,14,13,27,27,0,0,0,0,0001-0559,0,,0,147,153,121,1,954,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,15,7,2017-01-15,EV,20366,EV,N857AS,5111,13422,1342202,30562,MOB,Mobile; AL,AL,1,Alabama,51,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1755,1746,-9,0,0,-1,1700-1759,17,1803,1952,17,2023,2009,-14,0,0,-1,2000-2059,0,,0,88,83,49,1,302,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,OO,20304,OO,N136SY,5403,11433,1143302,31295,DTW,Detroit; MI,MI,26,Michigan,43,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,1430,2339,549,549,1,12,1400-1459,21,2400,2341,7,1459,2348,529,529,1,12,1400-1459,0,,0,89,69,41,1,235,1,0,0,0,0,529,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,19,4,2017-01-19,UA,19977,UA,N460UA,1202,10721,1072102,30721,BOS,Boston; MA,MA,25,Massachusetts,13,11618,1161802,31703,EWR,Newark; NJ,NJ,34,New Jersey,21,1900,1900,0,0,0,0,1900-1959,20,1920,2008,6,2029,2014,-15,0,0,-1,2000-2059,0,,0,89,74,48,1,200,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,3,2017-01-04,DL,19790,DL,N3750D,1403,13303,1330303,32467,MIA,Miami; FL,FL,12,Florida,33,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1010,1020,10,10,0,0,1000-1059,65,1125,1253,8,1215,1301,46,46,1,3,1200-1259,0,,0,125,161,88,1,594,3,10,0,36,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,1,7,2017-01-01,AA,19805,AA,N4YCAA,1381,11298,1129804,30194,DFW,Dallas/Fort Worth; TX,TX,48,Texas,74,11066,1106603,31066,CMH,Columbus; OH,OH,39,Ohio,44,1830,1916,46,46,1,3,1800-1859,10,1926,2214,11,2149,2225,36,36,1,2,2100-2159,0,,0,139,129,108,1,926,4,36,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,1,2017-01-09,WN,19393,WN,N625SW,1712,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,11259,1125903,30194,DAL,Dallas; TX,TX,48,Texas,74,1410,1428,18,18,1,1,1400-1459,7,1435,1727,3,1725,1730,5,5,0,0,1700-1759,0,,0,135,122,112,1,879,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,4,2017-01-05,NK,20416,NK,N628NK,152,14027,1402702,34027,PBI,West Palm Beach/Palm Beach; FL,FL,12,Florida,33,10158,1015804,30158,ACY,Atlantic City; NJ,NJ,34,New Jersey,21,1647,1635,-12,0,0,-1,1600-1659,21,1656,1854,7,1905,1901,-4,0,0,-1,1900-1959,0,,0,138,146,118,1,936,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,1,7,2017-01-01,OO,20304,OO,N915EV,4681,11603,1160302,31603,EUG,Eugene; OR,OR,41,Oregon,92,14869,1486903,34614,SLC,Salt Lake City; UT,UT,49,Utah,87,605,555,-10,0,0,-1,0600-0659,18,613,841,6,858,847,-11,0,0,-1,0800-0859,0,,0,113,112,88,1,618,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,2,2017-01-03,AA,19805,AA,N3KBAA,1572,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,14893,1489302,33192,SMF,Sacramento; CA,CA,6,California,91,1049,1047,-2,0,0,-1,1000-1059,22,1109,1153,8,1155,1201,6,6,0,0,1100-1159,0,,0,126,134,104,1,647,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,31,2,2017-01-31,UA,19977,UA,N404UA,704,12266,1226603,31453,IAH,Houston; TX,TX,48,Texas,74,11618,1161802,31703,EWR,Newark; NJ,NJ,34,New Jersey,21,1805,1802,-3,0,0,-1,1800-1859,25,1827,2216,6,2234,2222,-12,0,0,-1,2200-2259,0,,0,209,200,169,1,1400,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,26,4,2017-01-26,OO,20304,OO,N944SW,7386,11921,1192102,31921,GJT,Grand Junction; CO,CO,8,Colorado,82,14869,1486903,34614,SLC,Salt Lake City; UT,UT,49,Utah,87,1521,1513,-8,0,0,-1,1500-1559,12,1525,1606,10,1634,1616,-18,0,0,-2,1600-1659,0,,0,73,63,41,1,216,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,5,2017-01-20,AA,19805,AA,N3LDAA,1380,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,1326,1322,-4,0,0,-1,1300-1359,27,1349,1721,6,1731,1727,-4,0,0,-1,1700-1759,0,,0,185,185,152,1,1276,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,30,1,2017-01-30,WN,19393,WN,N768SW,495,13232,1323202,30977,MDW,Chicago; IL,IL,17,Illinois,41,11057,1105703,31057,CLT,Charlotte; NC,NC,37,North Carolina,36,2150,2151,1,1,0,0,2100-2159,14,2205,17,8,35,25,-10,0,0,-1,0001-0559,0,,0,105,94,72,1,584,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,5,2017-01-20,WN,19393,WN,N620SW,3913,11259,1125903,30194,DAL,Dallas; TX,TX,48,Texas,74,10423,1042302,30423,AUS,Austin; TX,TX,48,Texas,74,2220,2251,31,31,1,2,2200-2259,8,2259,2333,6,2315,2339,24,24,1,1,2300-2359,0,,0,55,48,34,1,189,1,19,0,0,0,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,18,3,2017-01-18,DL,19790,DL,N6708D,1469,14869,1486903,34614,SLC,Salt Lake City; UT,UT,49,Utah,87,11278,1127803,30852,DCA,Washington; DC,VA,51,Virginia,38,936,932,-4,0,0,-1,0900-0959,42,1014,1604,6,1550,1610,20,20,1,1,1500-1559,0,,0,254,278,230,1,1851,8,0,0,20,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,3,2017-01-04,WN,19393,WN,N216WR,6568,13232,1323202,30977,MDW,Chicago; IL,IL,17,Illinois,41,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,1755,1759,4,4,0,0,1700-1759,11,1810,1934,11,1935,1945,10,10,0,0,1900-1959,0,,0,160,166,144,1,895,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,AA,19805,AA,N437AA,1135,11423,1142304,31423,DSM,Des Moines; IA,IA,19,Iowa,61,11298,1129804,30194,DFW,Dallas/Fort Worth; TX,TX,48,Texas,74,550,544,-6,0,0,-1,0001-0559,33,617,744,12,758,756,-2,0,0,-1,0700-0759,0,,0,128,132,87,1,624,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,7,6,2017-01-07,WN,19393,WN,N600WN,1147,11259,1125903,30194,DAL,Dallas; TX,TX,48,Texas,74,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,935,942,7,7,0,0,0900-0959,10,952,1049,5,1035,1054,19,19,1,1,1000-1059,0,,0,120,132,117,1,651,3,5,0,12,0,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,19,4,2017-01-19,WN,19393,WN,N948WN,1734,14831,1483104,32457,SJC,San Jose; CA,CA,6,California,91,11259,1125903,30194,DAL,Dallas; TX,TX,48,Texas,74,1650,1804,74,74,1,4,1600-1659,9,1813,2307,5,2205,2312,67,67,1,4,2200-2259,0,,0,195,188,174,1,1450,6,4,0,0,0,63,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,4,2017-01-12,WN,19393,WN,N8622A,4485,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,15016,1501603,31123,STL,St. Louis; MO,MO,29,Missouri,64,1905,1912,7,7,0,0,1900-1959,6,1918,2237,6,2255,2243,-12,0,0,-1,2200-2259,0,,0,170,151,139,1,1262,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,1,2017-01-09,DL,19790,DL,N979DL,2276,13204,1320402,31454,MCO,Orlando; FL,FL,12,Florida,33,12953,1295302,31703,LGA,New York; NY,NY,36,New York,22,655,706,11,11,0,0,0600-0659,15,721,942,19,938,1001,23,23,1,1,0900-0959,0,,0,163,175,141,1,950,4,11,0,12,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,10,2,2017-01-10,DL,19790,DL,N955DN,1665,14635,1463502,31714,RSW,Fort Myers; FL,FL,12,Florida,33,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,1830,1842,12,12,0,0,1800-1859,24,1906,2125,5,2120,2130,10,10,0,0,2100-2159,0,,0,230,228,199,1,1416,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,31,2,2017-01-31,AA,19805,AA,N715AA,746,14100,1410002,34100,PHL,Philadelphia; PA,PA,42,Pennsylvania,23,10721,1072102,30721,BOS,Boston; MA,MA,25,Massachusetts,13,1545,1553,8,8,0,0,1500-1559,26,1619,1708,9,1708,1717,9,9,0,0,1700-1759,0,,0,83,84,49,1,280,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,10,2,2017-01-10,WN,19393,WN,N769SW,4197,12451,1245102,31136,JAX,Jacksonville; FL,FL,12,Florida,33,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1840,1840,0,0,0,0,1800-1859,15,1855,1944,17,1955,2001,6,6,0,0,1900-1959,0,,0,75,81,49,1,270,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,1,2017-01-02,WN,19393,WN,N201LV,4169,13198,1319801,33198,MCI,Kansas City; MO,MO,29,Missouri,64,13342,1334205,33342,MKE,Milwaukee; WI,WI,55,Wisconsin,45,2135,2152,17,17,1,1,2100-2159,16,2208,2311,6,2300,2317,17,17,1,1,2300-2359,0,,0,85,85,63,1,436,2,17,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
